CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutoryReasonForStop,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatuteReason,StatutatoryCitation,Road Type,ReasonForStop,ResonForStop,ReasonforStop,Year
12/23/13 13:50,62418.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300014838.0,Incident ID,2013-10-07,,W,H,F,53.0,True,True,ANSONIA,"00000  HOWARD AV (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-07 15:16:00-04:00,15:16,r1,,,,Speed Related,,,2013
12/23/13 13:50,62421.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300014851.0,Incident ID,2013-10-07,,B,N,F,35.0,True,True,ANSONIA,central street,  ,  ,V,B,1.0,0,14-12,Registration,,False,N,False,False,N,,,,,False,1.0,CT0000200,,2013-10-07 19:11:00-04:00,19:11,r1,,,,Registration,,,2013
12/23/13 13:50,62423.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300014856.0,Incident ID,2013-10-07,,W,N,F,60.0,True,True,ANSONIA,Benz Street,  ,  ,E,G,1.0,0,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-07 20:47:00-04:00,20:47,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62422.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300014852.0,Incident ID,2013-10-07,,W,N,M,19.0,True,False,ANSONIA,PERSHING,  ,  ,I,G,1.0,0,14-96b(a),Defective Lights,,True,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-07 19:21:00-04:00,19:21,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62419.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300014849.0,Incident ID,2013-10-07,,W,H,F,27.0,True,True,ANSONIA,"00000 E MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,0,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-07 18:35:00-04:00,18:35,r1,,,,Registration,,,2013
12/23/13 13:50,62424.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300014858.0,Incident ID,2013-10-07,,B,N,M,36.0,True,True,ANSONIA,Great Hill Rd,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-07 21:16:00-04:00,21:16,r1,,,,Speed Related,,,2013
12/23/13 13:50,62425.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300014860.0,Incident ID,2013-10-07,,W,N,F,22.0,True,True,ANSONIA,prindle ave,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-07 21:38:00-04:00,21:38,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62449.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300014925.0,Incident ID,2013-10-08,,W,N,F,20.0,True,True,ANSONIA,MAIN ST,  ,  ,V,G,1.0,0,14-12a,Registration,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 21:40:00-04:00,21:40,r1,,,,Registration,,,2013
12/23/13 13:50,62428.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300014869.0,Incident ID,2013-10-08,,W,N,F,34.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-08 00:26:00-04:00,00:26,r1,,,,Speed Related,,,2013
12/23/13 13:50,62434.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014882.0,Incident ID,2013-10-08,,W,N,M,46.0,True,False,ANSONIA,"00000 E MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-08 10:03:00-04:00,10:03,r1,,,,Registration,,,2013
12/23/13 13:50,62427.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300014867.0,Incident ID,2013-10-08,,B,N,F,69.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 00:10:00-04:00,00:10,r1,,,,Speed Related,,,2013
12/23/13 13:50,62429.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300014870.0,Incident ID,2013-10-08,,W,N,M,37.0,True,True,ANSONIA,maple st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 00:44:00-04:00,00:44,r1,,,,Speed Related,,,2013
12/23/13 13:50,62436.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014888.0,Incident ID,2013-10-08,,W,H,M,19.0,True,True,ANSONIA,Hull Street,  ,  ,E,G,1.0,0,14-96e,Defective Lights,14-96e,True,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-08 13:10:00-04:00,13:10,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62432.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014878.0,Incident ID,2013-10-08,,W,N,F,70.0,True,True,ANSONIA,Prindle Ave.,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 08:18:00-04:00,08:18,r1,,,,Speed Related,,,2013
12/23/13 13:50,62442.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300014903.0,Incident ID,2013-10-08,,W,N,M,55.0,True,False,ANSONIA,"00000  FINNEY STREET EXT (ANSONIA, T002)",  ,  ,V,B,2.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-08 16:58:00-04:00,16:58,r1,,,,Speed Related,,,2013
12/23/13 13:50,62435.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300014884.0,Incident ID,2013-10-08,,B,N,F,48.0,True,True,ANSONIA,beaver st / myrtle ave,  ,  ,V,G,1.0,0,01,Other,01,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 11:31:00-04:00,11:31,r1,,,,Other,,,2013
12/23/13 13:50,62443.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300014906.0,Incident ID,2013-10-08,,W,H,M,21.0,True,True,ANSONIA,Pershing Dr,  ,  ,V,G,1.0,0,14-96b,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 17:26:00-04:00,17:26,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62448.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300014924.0,Incident ID,2013-10-08,,W,N,F,63.0,True,True,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,W,,,,,False,1.0,CT0000200,,2013-10-08 21:38:00-04:00,21:38,r1,,,,Speed Related,,,2013
12/23/13 13:50,62450.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300014927.0,Incident ID,2013-10-08,,W,N,F,32.0,True,True,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 23:57:00-04:00,23:57,r1,,,,Speed Related,,,2013
12/23/13 13:50,62437.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014891.0,Incident ID,2013-10-08,,W,N,F,58.0,True,True,ANSONIA,Pershing Drive,  ,  ,V,B,1.0,0,14-12(a)*,Registration,14-12(a)*,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 14:38:00-04:00,14:38,r1,,,,Registration,,,2013
12/23/13 13:50,62445.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300014910.0,Incident ID,2013-10-08,,W,N,M,34.0,True,False,ANSONIA,00 FATHER SALEMI,  ,  ,I,G,1.0,0,14-96aa,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 17:45:00-04:00,17:45,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62441.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300014902.0,Incident ID,2013-10-08,,W,N,M,47.0,True,True,ANSONIA,Wakelee Ave,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 16:55:00-04:00,16:55,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62440.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300014900.0,Incident ID,2013-10-08,,W,N,M,24.0,True,False,ANSONIA,olson drive,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 16:34:00-04:00,16:34,r1,,,,Speed Related,,,2013
12/23/13 13:50,62431.0,CT0000200,Ansonia,Racial Profile,100000174.0,1300014872.0,Incident ID,2013-10-08,,B,M,F,28.0,True,True,ANSONIA,Franklin Street,  ,  ,V,G,3.0,1,14-96b,Defective Lights,14-215,False,N,False,False,M,,,,,False,1.0,CT0000200,,2013-10-08 00:47:00-04:00,00:47,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62446.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300014914.0,Incident ID,2013-10-08,,B,N,M,31.0,True,False,ANSONIA,MAPLE ST,  ,  ,I,G,2.0,0,21a-279a1st,Other,,True,N,True,False,I,,,,,False,1.0,CT0000200,,2013-10-08 18:08:00-04:00,18:08,r1,,,,Other,,,2013
12/23/13 13:50,62447.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300014922.0,Incident ID,2013-10-08,,W,N,M,25.0,True,False,ANSONIA,W MAIN,  ,  ,V,G,1.0,0,14-36(b)(1)++,Other,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-08 21:23:00-04:00,21:23,r1,,,,Other,,,2013
12/23/13 13:50,62433.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014880.0,Incident ID,2013-10-08,,W,H,F,25.0,True,True,ANSONIA,Prindle Ave.,  ,  ,V,B,1.0,0,14-218a,Speed Related,01,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 08:41:00-04:00,08:41,r1,,,,Speed Related,,,2013
12/23/13 13:50,62444.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300014909.0,Incident ID,2013-10-08,,B,H,M,24.0,True,True,ANSONIA,main st,  ,  ,E,G,1.0,0,14-80(b),Equipment Violation,14-80(b),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 17:38:00-04:00,17:38,r1,,,,Equipment Violation,,,2013
12/23/13 13:50,62439.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300014898.0,Incident ID,2013-10-08,,W,N,M,42.0,True,False,ANSONIA,Olson Drive,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 16:24:00-04:00,16:24,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62430.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300014871.0,Incident ID,2013-10-08,,W,N,F,19.0,False,False,ANSONIA,main st,  ,  ,V,G,1.0,0,14-96b(a),Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-08 00:45:00-04:00,00:45,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62457.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300014960.0,Incident ID,2013-10-09,,W,N,F,53.0,True,True,ANSONIA,pulaski hwy,  ,  ,E,G,1.0,0,14-96e,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-09 16:58:00-04:00,16:58,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62458.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300014959.0,Incident ID,2013-10-09,,W,H,M,24.0,True,False,ANSONIA,franklin st,  ,  ,V,G,1.0,0,14-230(b),Moving Violation,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-09 16:56:00-04:00,16:56,r1,,,,Moving Violation,,,2013
12/23/13 13:50,62455.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014944.0,Incident ID,2013-10-09,,W,N,M,43.0,True,False,ANSONIA,PRINDLE AV,  ,  ,V,G,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-09 13:26:00-04:00,13:26,r1,,,,Speed Related,,,2013
12/23/13 13:50,62461.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300014969.0,Incident ID,2013-10-09,,W,H,F,45.0,True,True,ANSONIA,EAST MAIN STREET,  ,  ,V,B,1.0,0,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-09 19:20:00-04:00,19:20,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62452.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300014929.0,Incident ID,2013-10-09,,W,N,M,47.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-09 05:46:00-04:00,05:46,r1,,,,Speed Related,,,2013
12/23/13 13:50,62456.0,CT0000200,Ansonia,Racial Profile,100000038.0,1300014947.0,Incident ID,2013-10-09,,W,N,F,28.0,True,False,ANSONIA,DIVISION ST,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-09 13:57:00-04:00,13:57,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62451.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300014928.0,Incident ID,2013-10-09,,W,N,F,24.0,True,False,ANSONIA,wakelee ave,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-09 00:17:00-04:00,00:17,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62453.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300014931.0,Incident ID,2013-10-09,,W,N,M,59.0,True,True,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-09 06:15:00-04:00,06:15,r1,,,,Speed Related,,,2013
12/23/13 13:50,62454.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014943.0,Incident ID,2013-10-09,,W,N,F,51.0,True,False,ANSONIA,Pulaski Highway,  ,  ,E,G,1.0,0,14-96e,Defective Lights,14-96e,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-09 13:16:00-04:00,13:16,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62466.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014986.0,Incident ID,2013-10-10,,W,N,F,33.0,True,False,ANSONIA,MAPLE STREET,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218A,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-10 08:59:00-04:00,08:59,r1,,,,Speed Related,,,2013
12/23/13 13:50,62468.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014990.0,Incident ID,2013-10-10,,W,N,F,56.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-10 09:38:00-04:00,09:38,r1,,,,Registration,,,2013
12/23/13 13:50,62464.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300014985.0,Incident ID,2013-10-10,,W,M,M,44.0,True,True,ANSONIA,jewett st,  ,  ,V,G,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-10 08:55:00-04:00,08:55,r1,,,,Speed Related,,,2013
12/23/13 13:50,62471.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014998.0,Incident ID,2013-10-10,,W,H,M,44.0,True,False,ANSONIA,WAKELEE AVENUE AND RIGGS STREET,  ,  ,V,G,1.0,0,14-301,Stop Sign,13-301,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-10 11:59:00-04:00,11:59,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62470.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014992.0,Incident ID,2013-10-10,,B,N,M,39.0,True,False,ANSONIA,Main St.,  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-147c,False,N,False,False,M,,,,,False,1.0,CT0000200,,2013-10-10 10:06:00-04:00,10:06,r1,,,,Registration,,,2013
12/23/13 13:50,62463.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014981.0,Incident ID,2013-10-10,,W,N,M,56.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,0,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-10 08:10:00-04:00,08:10,r1,,,,Registration,,,2013
12/23/13 13:50,62472.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015030.0,Incident ID,2013-10-10,,W,N,M,31.0,True,False,ANSONIA,East Main Street,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-10 21:35:00-04:00,21:35,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62467.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300014987.0,Incident ID,2013-10-10,,W,M,M,43.0,True,False,ANSONIA,"00000  HILL ST (ANSONIA, T002)",  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-10 09:03:00-04:00,09:03,r1,,,,Registration,,,2013
12/23/13 13:50,62469.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300014993.0,Incident ID,2013-10-10,,B,N,F,33.0,True,True,ANSONIA,Clifton Avenue,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-10 10:11:00-04:00,10:11,r1,,,,Speed Related,,,2013
12/23/13 13:50,62479.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300015043.0,Incident ID,2013-10-11,,W,N,M,43.0,True,False,ANSONIA,pulaski hwy,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 06:09:00-04:00,06:09,r1,,,,Speed Related,,,2013
12/23/13 13:50,62488.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300015068.0,Incident ID,2013-10-11,,W,N,F,30.0,True,False,ANSONIA,E MAIN ST/KINGSTON ST,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 14:21:00-04:00,14:21,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62490.0,CT0000200,Ansonia,Racial Profile,100000134.0,1300015087.0,Incident ID,2013-10-11,,W,N,F,59.0,True,False,ANSONIA,DIVISION ST,  ,  ,V,G,1.0,0,14-96aa,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 21:52:00-04:00,21:52,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62481.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015045.0,Incident ID,2013-10-11,,W,N,F,52.0,True,False,ANSONIA,division st at main st.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,14-299,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 06:29:00-04:00,06:29,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62477.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015041.0,Incident ID,2013-10-11,,W,H,M,41.0,True,True,ANSONIA,franklin at wakelee,  ,  ,V,B,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 05:44:00-04:00,05:44,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62483.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015050.0,Incident ID,2013-10-11,,W,H,M,38.0,True,False,Ansonia,DIVISION ST.,  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-11 08:48:00-04:00,08:48,r1,,,,Registration,,,2013
12/23/13 13:50,62482.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300015046.0,Incident ID,2013-10-11,,W,N,F,34.0,True,True,ANSONIA,pulaski,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 06:34:00-04:00,06:34,r1,,,,Speed Related,,,2013
12/23/13 13:50,62484.0,CT0000200,Ansonia,Racial Profile,100000029.0,1300015053.0,Incident ID,2013-10-11,,W,N,M,48.0,True,True,ANSONIA,Pershing drive,  ,  ,V,G,1.0,0,14-12a,Registration,14-137(a),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 09:32:00-04:00,09:32,r1,,,,Registration,,,2013
12/23/13 13:50,62478.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015042.0,Incident ID,2013-10-11,,W,N,F,29.0,True,False,ANSONIA,franklin at wakelee ave ,  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 05:55:00-04:00,05:55,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62475.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015034.0,Incident ID,2013-10-11,,W,N,M,34.0,True,False,ANSONIA,Main St.,  ,  ,I,G,1.0,0,01,Other,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 00:41:00-04:00,00:41,r1,,,,Other,,,2013
12/23/13 13:50,62489.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015085.0,Incident ID,2013-10-11,,W,N,M,52.0,True,False,ANSONIA,Olson Drive,  ,  ,V,G,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 20:51:00-04:00,20:51,r1,,,,Speed Related,,,2013
12/23/13 13:50,62476.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015036.0,Incident ID,2013-10-11,,W,N,F,21.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-11 00:53:00-04:00,00:53,r1,,,,Speed Related,,,2013
12/23/13 13:50,62480.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300015044.0,Incident ID,2013-10-11,,W,N,M,33.0,True,True,ANSONIA,arbor,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 06:21:00-04:00,06:21,r1,,,,Speed Related,,,2013
12/23/13 13:50,62485.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015054.0,Incident ID,2013-10-11,,W,N,M,48.0,False,False,ANSONIA,Main St.,  ,  ,V,B,1.0,0,14-12(a),Registration,14-12(a),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 10:32:00-04:00,10:32,r1,,,,Registration,,,2013
12/23/13 13:50,62474.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015035.0,Incident ID,2013-10-11,,W,H,M,50.0,True,True,ANSONIA,Pershing dr at  Bridge St. ,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,14-299,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-11 00:43:00-04:00,00:43,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62505.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300015133.0,Incident ID,2013-10-12,,W,H,F,18.0,True,True,ANSONIA,Prindle Ave @ Ford St,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 20:37:00-04:00,20:37,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62501.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015124.0,Incident ID,2013-10-12,,B,N,M,32.0,True,False,ANSONIA,main at shell,  ,  ,V,G,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,W,,,,,False,1.0,CT0000200,,2013-10-12 18:14:00-04:00,18:14,r1,,,,Speed Related,,,2013
12/23/13 13:50,62492.0,CT0000200,Ansonia,Racial Profile,100000173.0,1300015113.0,Incident ID,2013-10-12,,W,N,M,32.0,True,True,ANSONIA, ELM,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 15:59:00-04:00,15:59,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62496.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300015119.0,Incident ID,2013-10-12,,W,N,M,73.0,True,True,ANSONIA,Prindle Ave,  ,  ,E,G,1.0,0,14-96e,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 17:10:00-04:00,17:10,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62503.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300015128.0,Incident ID,2013-10-12,,W,N,M,0.0,False,False,ANSONIA,pershing,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 19:19:00-04:00,19:19,r1,,,,Speed Related,,,2013
12/23/13 13:50,62497.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300015118.0,Incident ID,2013-10-12,,W,N,M,59.0,True,True,ANSONIA,Olson,  ,  ,V,G,1.0,0,14-18(c),Display of Plates,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 17:05:00-04:00,17:05,r1,,,,Display of Plates,,,2013
12/23/13 13:50,62502.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300015126.0,Incident ID,2013-10-12,,W,M,M,20.0,True,False,ANSONIA,"000-1  OLSON DR (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-12 18:29:00-04:00,18:29,r1,,,,Speed Related,,,2013
12/23/13 13:50,62494.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300015115.0,Incident ID,2013-10-12,,W,M,F,22.0,True,True,ANSONIA,east main,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 16:37:00-04:00,16:37,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62504.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300015130.0,Incident ID,2013-10-12,,W,N,F,28.0,True,True,ANSONIA,Peershing,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-12 19:47:00-04:00,19:47,r1,,,,Traffic Control Signal,,,2013
